31,74,45,50,40,33,24,21,22,27,29,30,34,33,51,85,53,44,35,33,30,23,30,26,25,
23,59,48,53,51,29,27,27,20,24,26,26,28,36,38,47,83,62,33,41,31,38,33,39,29,
29,55,38,48,45,26,29,21,21,19,20,30,24,23,29,28,55,41,55,72,40,47,40,29,34,
20,57,44,47,41,26,29,24,17,24,22,26,25,25,28,29,49,37,75,66,64,35,39,32,26,
16,22,60,46,38,41,27,29,21,19,25,24,26,24,25,32,31,43,44,70,51,54,45,37,37,
65,51,43,31,30,38,30,28,30,32,34,39,51,84,44,54,52,39,33,31,37,30,32,30,34,
19,40,44,42,42,47,53,54,104,91,64,77,75,60,50,45,46,41,36,34,31,37,32,27,35,
16,21,32,30,39,96,101,107,105,95,98,78,69,62,54,51,41,40,35,35,34,36,31,25,27,
15,12,15,81,81,82,110,102,80,100,94,94,80,67,51,40,47,44,35,32,32,32,38,41,27,
40,75,64,72,66,76,72,86,81,71,71,68,72,70,65,54,43,35,36,25,32,34,32,25,34,
68,68,81,86,53,55,57,84,71,77,64,70,62,69,60,58,38,36,33,30,31,35,31,36,38,
59,63,82,80,59,50,45,54,83,54,66,61,60,65,72,44,47,43,44,35,27,33,28,27,34,
68,81,67,69,58,53,43,51,74,65,47,57,70,60,56,56,42,42,34,39,40,37,26,37,32,
77,59,77,76,46,51,53,43,58,62,63,60,54,60,60,50,48,37,38,47,34,32,36,33,35,
78,55,79,64,52,54,57,45,49,55,60,58,54,57,51,48,51,38,46,41,37,36,38,30,37,
93,53,57,62,56,60,51,42,52,58,60,56,61,40,49,57,35,36,44,36,45,46,42,40,39,
84,74,57,45,59,74,59,46,56,61,59,60,42,50,48,49,48,42,34,41,45,38,46,43,31,
72,65,62,67,52,62,53,43,53,54,61,58,54,59,51,42,41,41,39,43,33,38,36,36,39,
75,59,67,65,56,61,48,37,47,51,49,72,66,42,49,56,41,43,43,30,42,44,33,52,42,
82,68,60,54,42,67,49,56,55,52,42,58,53,67,39,44,53,42,33,38,41,50,43,41,37,
65,75,60,54,48,45,46,63,61,67,53,56,50,48,40,52,46,47,35,38,39,32,34,37,37,
64,66,53,51,45,73,56,54,61,61,50,64,55,47,33,37,38,37,32,37,45,37,34,35,38,
52,38,73,61,45,67,68,50,59,42,67,64,55,52,44,33,41,32,34,38,38,42,39,28,32,
58,54,77,64,50,70,55,50,54,51,51,60,59,52,55,33,33,35,43,37,45,45,33,36,40,
60,79,48,70,55,49,61,52,45,48,56,61,61,57,44,33,40,43,48,33,44,40,35,35,29,
66,57,59,56,48,61,67,41,46,51,63,61,47,51,48,39,43,37,39,38,32,45,41,39,38,
60,59,52,52,54,54,69,65,76,65,47,62,50,52,50,46,41,38,38,38,43,38,38,40,40,
39,47,49,60,63,63,66,72,83,82,64,62,52,37,44,35,31,40,46,36,44,35,31,34,31,
40,53,44,49,69,69,75,71,78,78,65,61,35,49,45,42,38,37,38,34,39,28,35,28,29,
36,58,41,65,55,62,76,79,73,46,60,58,48,50,50,40,42,39,31,27,26,32,24,35,28,
12,45,59,70,52,76,64,66,66,48,55,56,60,52,52,50,37,34,35,24,31,30,35,28,22,
15,45,59,62,66,59,62,69,59,50,55,53,45,36,33,28,33,35,26,22,22,23,29,24,22,
6,18,36,63,52,61,64,44,58,53,63,44,34,37,39,35,31,21,26,20,24,25,22,24,23,



6,19,27,42,47,56,50,65,50,53,39,40,32,26,37,34,28,30,25,17,23,20,18,18,20,
1,2,2,3,16,15,21,27,59,52,52,64,41,50,37,33,34,26,28,22,27,15,25,21,23,
2,2,4,18,13,14,25,54,49,56,58,46,36,37,31,29,26,21,23,21,18,23,26,15,16,
1,1,5,12,14,12,14,52,55,49,53,48,34,44,30,24,26,27,21,20,23,21,23,20,18,
1,2,4,11,10,16,13,28,66,59,42,45,40,32,31,38,22,29,29,23,22,20,15,15,19,
1,2,4,11,13,18,23,51,59,40,55,34,31,38,36,30,29,29,26,27,15,17,17,21,12,
1,1,2,6,8,16,22,41,49,62,56,37,30,28,29,30,37,34,25,20,24,21,20,16,14,
1,3,7,14,21,37,52,47,51,42,38,33,25,24,21,17,15,12,12,14,11,9,11,11,8,
0,3,4,8,14,13,27,37,50,54,51,49,37,29,22,21,16,17,13,13,16,13,8,8,12,
2,1,1,3,15,11,11,35,41,46,44,54,50,37,29,25,25,21,13,17,18,15,12,12,11,
2,3,2,9,8,14,24,47,42,39,64,49,35,35,29,23,22,22,18,17,12,14,11,11,12,
1,2,2,3,8,11,15,34,40,37,49,53,47,35,36,32,25,25,19,25,20,21,19,15,16,
1,1,2,2,2,12,14,11,29,40,52,52,49,50,41,38,25,26,23,18,24,21,20,16,18,
2,2,3,3,10,12,15,28,44,55,55,56,35,40,33,32,24,22,25,24,21,18,16,17,17,
1,1,3,4,3,15,12,11,37,58,64,55,33,49,36,32,28,25,26,23,20,18,19,22,15,
1,0,3,1,9,15,11,19,45,61,44,49,51,43,39,36,23,33,22,19,21,20,19,20,18,
1,2,1,4,17,20,12,28,54,59,41,49,48,39,32,33,24,25,18,21,21,22,18,18,16,
22,16,26,29,23,22,23,28,43,42,36,32,29,25,29,23,22,20,21,15,22,16,18,20,20,
0,22,24,23,23,20,28,16,25,25,39,48,32,34,28,26,25,20,22,25,22,16,18,15,15,
16,19,27,26,16,19,21,17,20,26,31,52,39,34,31,23,22,18,22,22,23,21,15,13,17,
5,22,28,27,22,17,18,18,21,22,21,23,48,44,36,29,22,22,21,23,25,21,17,15,26,
21,33,34,22,23,18,15,14,19,16,30,28,50,45,37,18,23,26,19,23,19,21,18,16,18,
18,35,29,27,23,19,14,21,19,18,18,24,30,45,34,34,29,20,20,24,19,17,19,18,18,
32,36,36,22,22,16,14,14,19,18,15,17,33,35,44,37,33,21,17,21,27,20,22,23,20,
27,25,21,29,23,17,18,15,15,11,13,17,14,19,21,19,29,43,33,26,39,35,21,24,25,
24,28,28,29,23,21,17,14,14,14,13,15,15,18,18,28,34,45,38,32,39,37,32,20,22,
31,42,30,27,21,15,14,12,14,15,16,22,24,28,37,55,46,24,28,33,33,25,25,26,22,
20,36,37,31,25,20,14,16,17,18,21,20,30,26,50,52,41,23,24,23,21,23,41,25,25,
8,33,34,34,21,24,18,19,20,19,23,22,38,54,50,35,29,18,24,25,22,25,18,14,11,
3,30,30,21,26,30,21,22,17,18,32,53,49,45,30,23,25,31,28,23,17,17,16,16,17,
4,21,17,23,24,22,27,21,23,23,48,65,28,33,27,29,26,24,26,22,19,18,15,18,22,
2,13,17,24,20,22,27,19,29,36,54,44,28,27,29,23,24,22,21,15,19,19,21,27,30,
2,15,11,21,22,24,22,32,42,54,36,35,31,27,24,23,25,22,20,15,17,16,25,23,29,
6,13,11,14,20,23,38,56,59,35,40,34,32,26,25,21,24,18,23,21,19,20,23,20,17,
2,6,10,11,13,19,29,58,51,58,49,45,30,26,25,22,22,15,22,24,22,20,18,19,26,
11,20,13,25,64,55,38,40,36,38,29,26,23,22,21,20,21,20,16,17,14,12,14,12,10,
4,4,17,27,28,35,53,72,34,34,26,25,23,29,32,27,28,23,19,16,16,13,9,10,12,
3,1,11,30,28,21,28,23,37,37,46,43,40,39,62,53,47,37,41,39,23,33,26,26,26,
