3,4,14,30,28,43,71,82,88,99,118,122,119,82,101,91,68,54,62,37,23,18,12,5,0,
3,10,30,62,69,129,121,168,178,148,130,116,72,61,38,30,8,4,4,1,2,1,1,0,0,
18,48,61,103,149,142,186,172,140,111,81,55,44,41,19,6,4,1,1,1,0,1,0,0,0,
20,56,38,49,55,52,47,50,46,68,50,39,33,29,27,24,18,10,6,5,2,2,3,2,1,
4,31,77,67,71,76,73,85,70,51,67,62,48,40,33,32,27,18,8,6,6,3,4,3,2,
15,77,111,99,112,109,113,103,69,59,51,55,32,32,21,17,12,11,20,14,10,2,3,2,0,
104,117,170,200,116,77,77,54,33,46,23,14,17,16,13,11,11,10,10,12,11,20,15,7,3,
20,128,166,166,154,88,73,66,48,48,30,19,20,17,14,13,10,11,11,11,12,11,15,22,7,
158,171,156,159,107,93,57,51,49,27,23,16,17,12,13,11,10,9,9,8,7,10,17,13,13,
139,231,171,141,104,63,56,55,44,32,27,19,19,15,12,11,11,12,9,8,8,7,7,13,15,
284,194,150,115,71,56,65,36,34,30,24,22,13,14,10,13,10,7,8,8,9,8,9,9,12,
288,160,185,129,104,67,63,55,42,28,27,31,20,12,14,10,11,9,7,6,7,6,5,8,9,
78,102,102,94,108,87,74,84,78,68,71,62,69,63,51,30,37,27,20,22,14,11,10,10,9,
187,175,149,157,128,92,65,75,55,55,33,38,27,22,16,20,20,23,18,22,14,16,12,15,15,
315,207,129,109,101,103,103,85,64,48,46,44,41,29,22,24,21,24,19,18,12,13,10,10,7,
138,170,197,142,131,118,87,111,116,89,65,33,22,17,11,12,10,9,11,8,7,7,5,7,5,
170,235,184,122,96,88,80,82,68,49,32,15,15,14,9,8,15,10,13,11,7,7,6,6,4,
197,186,157,128,93,72,68,66,66,34,33,25,15,19,13,12,11,9,12,15,10,10,11,11,10,
238,165,192,149,113,102,69,46,68,48,34,23,11,13,11,10,12,15,12,18,20,21,18,15,13,
0,0,26,230,194,179,145,104,97,78,79,74,50,34,26,14,11,12,16,12,20,22,18,19,23,
0,1,1,6,165,262,201,158,125,113,99,90,58,85,24,18,17,10,9,9,12,11,11,13,18,
3,21,260,293,198,159,132,95,91,63,56,64,33,23,14,15,19,17,11,12,15,21,15,18,20,
90,300,269,165,158,125,98,63,68,84,35,30,21,20,18,22,26,18,16,20,20,15,24,11,14,
0,1,35,305,285,222,153,133,104,83,73,88,33,24,18,23,24,26,31,26,                     28,30,34,23,20,
238,315,259,151,139,123,80,81,62,54,45,31,20,21,26,22,22,29,45,38,                 36,29,24,20,13,
164,353,234,193,145,133,79,93,63,47,40,25,17,15,19,30,28,34,27,40,                 37,27,21,20,16,
306,184,199,123,114,73,67,58,68,40,34,29,30,22,24,21,16,13,18,14,18,16,17,9,14,
176,134,145,103,119,114,99,101,73,53,52,44,30,22,16,8,13,15,21,18,13,12,13,13,11,
130,116,142,130,119,101,87,61,83,78,70,55,48,35,26,29,19,15,14,16,13,11,11,8,9,
116,114,151,113,85,78,83,58,70,82,61,61,44,37,34,25,14,16,9,10,9,9,9,11,6,
141,130,122,103,75,81,69,58,71,65,65,68,44,33,32,26,20,11,8,8,7,8,9,5,7,
164,116,106,88,69,72,68,62,70,58,62,56,37,35,26,22,14,7,9,9,6,8,8,4,5,
130,145,147,107,93,76,70,67,71,74,61,60,45,32,29,20,14,14,10,8,8,7,7,5,3,
155,156,118,109,86,73,61,73,77,71,51,57,37,30,20,17,14,11,11,10,7,9,7,7,5,
162,162,103,96,76,63,65,76,74,58,50,33,30,29,24,15,13,10,9,6,7,9,9,7,5,
22,212,154,133,112,88,77,66,76,75,91,89,40,24,19,14,9,8,9,6,4,7,7,8,5,
5,33,189,209,244,232,178,104,87,63,70,49,31,29,27,30,30,25,29,32,                   23,21,12,14,15,
22,217,257,231,238,165,142,98,73,43,41,29,26,33,44,23,15,13,18,17,12,13,9,10,8,
65,220,233,200,193,169,120,102,71,50,29,32,35,50,38,28,18,16,15,13,12,16,16,10,6,
6,34,155,209,228,155,193,155,113,87,69,59,36,39,51,47,32,28,31,25,                24,23,20,17,15,
214,230,187,122,112,94,86,54,38,33,26,38,27,24,21,20,7,5,7,3,3,4,9,7,7,
259,193,130,132,120,108,61,63,47,34,29,29,28,13,9,12,10,11,5,10,6,7,4,7,6,
190,168,151,111,109,95,84,73,69,60,52,38,19,17,17,10,7,6,8,11,12,8,12,11,8,
153,161,116,123,89,75,83,71,67,52,52,30,18,14,10,10,9,11,7,7,10,8,6,9,6,
185,163,119,152,108,79,91,82,63,62,67,56,28,23,21,13,11,9,6,8,8,6,6,8,9,
25,173,138,160,125,96,93,88,73,59,75,73,47,34,22,17,18,13,11,10,9,9,7,5,7,
1,112,171,147,124,116,93,85,77,74,73,70,60,46,26,18,15,12,10,9,10,9,8,7,7,
146,173,133,143,103,84,82,78,69,59,70,66,37,28,16,11,9,7,7,6,8,8,8,11,7,
196,186,141,106,94,73,68,70,78,88,54,36,24,12,12,9,7,9,10,12,13,12,5,5,6,
208,180,131,98,127,108,74,45,55,47,41,23,19,14,12,13,12,13,10,12,11,7,10,6,5,
211,205,161,160,115,82,53,69,73,43,28,30,28,20,18,12,10,8,11,10,15,8,8,6,6,
120,113,107,92,129,106,89,72,69,59,54,40,34,32,20,17,16,20,16,10,8,9,8,8,7,
